time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/exploration_rate,rollout/ep_rew_mean,time/fps,train/n_updates,train/learning_rate,train/loss
2895,73.52,204937,930,0.05,564.7340312299999,220,51209,0.0001,9.587006568908691
2896,72.95,204965,930,0.05,555.9318173099999,220,51216,0.0001,8.620115280151367
2897,73.49,205050,930,0.05,565.5117510599999,220,51237,0.0001,7.527560234069824
2898,73.49,205135,931,0.05,562.60943048,220,51258,0.0001,7.629973888397217
2899,73.06,205177,931,0.05,553.29853374,220,51269,0.0001,1.7518017292022705
2900,72.51,205207,931,0.05,544.11116501,220,51276,0.0001,7.447299003601074
2901,72.51,205292,932,0.05,543.61816798,220,51297,0.0001,5.960816860198975
2902,72.51,205377,932,0.05,545.90876524,220,51319,0.0001,39.73191833496094
2903,72.51,205462,933,0.05,545.7316797799999,220,51340,0.0001,6.930720329284668
2904,71.94,205490,933,0.05,536.67856591,220,51347,0.0001,8.51974868774414
2905,71.36,205517,933,0.05,527.38273706,220,51354,0.0001,5.547919273376465
2906,70.8,205546,933,0.05,517.9719702699999,220,51361,0.0001,7.271945953369141
2907,70.8,205631,934,0.05,506.9929855099999,220,51382,0.0001,3.419907569885254
2908,70.8,205716,934,0.05,495.80981160999994,220,51403,0.0001,5.341299057006836
2909,70.8,205801,934,0.05,496.08631893,220,51425,0.0001,8.422908782958984
2910,70.8,205886,935,0.05,495.27261139,220,51446,0.0001,64.14420318603516
2911,71.35,205971,935,0.05,504.62309695,220,51467,0.0001,5.70189905166626
2912,71.35,206056,936,0.05,505.20518910999994,220,51488,0.0001,7.105314254760742
2913,71.36,206086,936,0.05,505.24859900999996,220,51496,0.0001,8.68412971496582
2914,71.42,206117,936,0.05,505.2043657499999,220,51504,0.0001,55.062984466552734
2915,72.02,206202,936,0.05,504.36417793,220,51525,0.0001,51.611915588378906
2916,72.61,206287,937,0.05,513.47602968,220,51546,0.0001,3.9059131145477295
2917,72.61,206372,937,0.05,514.5384456899999,220,51567,0.0001,7.718416213989258
2918,72.61,206457,938,0.05,513.07000578,220,51589,0.0001,18.393489837646484
2919,73.15,206542,938,0.05,522.73845534,220,51610,0.0001,6.612867832183838
2920,73.15,206627,938,0.05,522.0925556999999,220,51631,0.0001,37.7309684753418
2921,72.63,206660,938,0.05,512.4021290999999,220,51639,0.0001,5.897342681884766
2922,72.63,206745,939,0.05,512.93531961,220,51661,0.0001,4.221494674682617
2923,72.63,206830,939,0.05,513.29517229,220,51682,0.0001,10.875426292419434
2924,73.0,206904,940,0.05,512.16621584,220,51700,0.0001,7.347532749176025
2925,73.55,206989,940,0.05,521.9882466500001,220,51722,0.0001,6.842648506164551
2926,73.55,207074,940,0.05,521.59229848,220,51743,0.0001,79.9050521850586
2927,73.55,207159,941,0.05,521.51108787,220,51764,0.0001,10.204654693603516
2928,73.55,207244,941,0.05,521.6233997899999,220,51785,0.0001,5.934481620788574
2929,73.48,207275,942,0.05,521.84334671,220,51793,0.0001,6.133737087249756
2930,74.02,207360,942,0.05,531.2490107699999,220,51814,0.0001,47.70631790161133
2931,74.02,207445,942,0.05,531.0229537700001,220,51836,0.0001,11.023725509643555
2932,74.02,207530,943,0.05,526.93405812,219,51857,0.0001,7.471034049987793
2933,74.02,207615,943,0.05,526.77126378,219,51878,0.0001,11.487518310546875
2934,74.02,207700,944,0.05,527.0783837,219,51899,0.0001,8.039207458496094
2935,74.56,207785,944,0.05,536.2300447700001,219,51921,0.0001,5.431046962738037
2936,74.56,207870,945,0.05,534.4647480800002,219,51942,0.0001,4.9495391845703125
2937,74.42,207901,945,0.05,534.87877274,219,51950,0.0001,5.824511528015137
2938,74.42,207986,945,0.05,523.10816964,219,51971,0.0001,5.999954700469971
2939,74.42,208071,946,0.05,523.01251653,219,51992,0.0001,4.69030237197876
2940,74.42,208156,946,0.05,523.7101092500001,219,52013,0.0001,7.246016025543213
2941,74.42,208241,946,0.05,523.88346371,219,52035,0.0001,14.416015625
2942,74.42,208326,947,0.05,527.9443330100002,219,52056,0.0001,53.422157287597656
2943,73.86,208355,947,0.05,518.85728729,219,52063,0.0001,6.61227560043335
2944,73.86,208440,947,0.05,519.18965876,219,52084,0.0001,13.033544540405273
2945,73.86,208525,948,0.05,518.9098285000001,219,52106,0.0001,6.971755027770996
2946,73.86,208610,948,0.05,518.75356706,219,52127,0.0001,9.365882873535156
2947,73.31,208640,948,0.05,509.18913476,219,52134,0.0001,11.381479263305664
2948,72.74,208668,949,0.05,499.61275464000005,219,52141,0.0001,12.01561450958252
2949,72.17,208696,949,0.05,490.9759729600001,219,52148,0.0001,4.912965297698975
2950,72.17,208781,949,0.05,482.13147281000005,219,52170,0.0001,8.118539810180664
2951,72.71,208866,950,0.05,491.46525679999996,219,52191,0.0001,6.6005940437316895
2952,72.17,208897,950,0.05,486.11014336,219,52199,0.0001,53.401275634765625
2953,72.17,208982,950,0.05,478.6740069,219,52220,0.0001,50.482765197753906
2954,72.13,209063,951,0.05,467.38420768,219,52240,0.0001,6.150879383087158
2955,72.13,209148,951,0.05,457.9812143,219,52261,0.0001,4.165271759033203
2956,72.13,209233,951,0.05,458.3783237799999,219,52283,0.0001,3.082543134689331
2957,72.13,209318,952,0.05,458.80672126999997,219,52304,0.0001,4.492727756500244
2958,72.21,209403,952,0.05,469.7853648000001,219,52325,0.0001,7.865218162536621
2959,72.21,209488,953,0.05,469.9508435900001,219,52346,0.0001,7.96755838394165
2960,72.21,209573,953,0.05,470.0586814200001,219,52368,0.0001,44.150936126708984
2961,72.78,209658,953,0.05,479.26359087000014,219,52389,0.0001,7.5635576248168945
2962,73.35,209743,954,0.05,488.08276709000006,219,52410,0.0001,18.795717239379883
2963,73.33,209826,954,0.05,476.50549982999996,219,52431,0.0001,7.266007900238037
2964,72.78,209856,954,0.05,467.44423871,219,52438,0.0001,8.150299072265625
2965,72.78,209941,955,0.05,467.5836950100001,219,52460,0.0001,2.530341148376465
2966,72.78,210026,955,0.05,466.64125055999995,219,52481,0.0001,27.360031127929688
2967,72.78,210111,955,0.05,475.09322169,219,52502,0.0001,12.001136779785156
2968,72.7,210188,956,0.05,464.35941819000004,219,52521,0.0001,16.25543212890625
2969,72.7,210273,956,0.05,452.62044006,219,52543,0.0001,49.18088912963867
2970,72.7,210358,957,0.05,452.31410050000005,219,52564,0.0001,14.993793487548828
2971,72.16,210389,957,0.05,454.06122422,219,52572,0.0001,10.17724323272705
2972,71.61,210419,957,0.05,447.54054999000004,219,52579,0.0001,4.237692832946777
2973,71.61,210504,957,0.05,440.53447617,219,52600,0.0001,54.34672927856445
2974,71.61,210589,958,0.05,440.4678597799999,219,52622,0.0001,6.029883861541748
2975,71.61,210674,958,0.05,440.81100346,219,52643,0.0001,5.490398406982422
2976,71.61,210759,959,0.05,434.20173279999995,219,52664,0.0001,4.252956390380859
2977,72.18,210844,959,0.05,443.42638995,219,52685,0.0001,114.37366485595703
2978,72.25,210879,959,0.05,443.39676169,219,52694,0.0001,102.18780517578125
2979,72.83,210964,960,0.05,452.33696624000004,219,52715,0.0001,8.257002830505371
2980,72.34,211000,960,0.05,442.79971388999996,219,52724,0.0001,11.54759693145752
2981,72.34,211085,960,0.05,449.69320924,219,52746,0.0001,7.089476585388184
2982,72.34,211170,961,0.05,448.5911764200001,219,52767,0.0001,10.040109634399414
2983,72.34,211255,961,0.05,448.3866422600001,219,52788,0.0001,40.16224670410156
2984,72.34,211340,961,0.05,448.33762651000006,219,52809,0.0001,4.963376522064209
2985,72.34,211425,962,0.05,447.67054047000005,219,52831,0.0001,50.04735565185547
2986,72.29,211454,962,0.05,447.92529381,219,52838,0.0001,8.609885215759277
2987,71.72,211482,962,0.05,438.47402201000006,219,52845,0.0001,8.180655479431152
2988,71.72,211567,963,0.05,438.43606345,219,52866,0.0001,49.48390197753906
2989,71.72,211652,963,0.05,438.25289645000004,219,52887,0.0001,15.664812088012695
2990,71.16,211681,963,0.05,428.77481196,219,52895,0.0001,6.497035026550293
2991,70.66,211716,963,0.05,419.93945114,219,52903,0.0001,6.012814521789551
2992,70.66,211801,964,0.05,420.09443928,219,52925,0.0001,51.7372932434082
2993,70.66,211886,964,0.05,419.34969784000003,219,52946,0.0001,3.7329866886138916
2994,70.66,211971,965,0.05,419.03181513999994,219,52967,0.0001,57.218509674072266
2995,70.66,212003,965,0.05,418.96962155,219,52975,0.0001,12.496545791625977
2996,70.76,212041,965,0.05,418.8938496699999,219,52985,0.0001,4.432616233825684
2997,70.76,212126,965,0.05,418.25899293,219,53006,0.0001,5.104133605957031
2998,70.76,212211,966,0.05,420.96600662,219,53027,0.0001,50.09296798706055
2999,71.19,212296,966,0.05,430.27418745999995,219,53048,0.0001,48.80134201049805
3000,71.74,212381,967,0.05,439.41122963000004,219,53070,0.0001,8.222644805908203
3001,71.74,212466,967,0.05,439.60141236000004,219,53091,0.0001,8.347627639770508
3002,71.74,212551,967,0.05,439.28291666999996,219,53112,0.0001,47.107933044433594
3003,71.74,212636,968,0.05,438.9067232,219,53133,0.0001,8.363520622253418
3004,72.31,212721,968,0.05,448.46984052999983,219,53155,0.0001,7.707751274108887
3005,72.89,212806,968,0.05,457.77457939999994,219,53176,0.0001,8.489965438842773
3006,72.9,212836,968,0.05,457.78689985,219,53183,0.0001,54.372459411621094
3007,72.9,212921,969,0.05,469.02773829,219,53205,0.0001,97.35194396972656
3008,72.9,213006,969,0.05,480.01972987999994,219,53226,0.0001,16.75360107421875
3009,72.9,213091,970,0.05,480.22612901,219,53247,0.0001,32.109493255615234
3010,72.33,213119,970,0.05,471.22811555999994,219,53254,0.0001,46.944366455078125
3011,71.77,213148,970,0.05,462.01233356999995,219,53261,0.0001,8.604900360107422
3012,71.77,213233,970,0.05,462.17234942999994,219,53283,0.0001,18.992916107177734
3013,72.32,213318,971,0.05,471.32911443999996,219,53304,0.0001,59.816444396972656
3014,72.86,213403,971,0.05,480.34596619999996,219,53325,0.0001,5.82061767578125
3015,72.86,213488,971,0.05,479.00405801999995,219,53346,0.0001,11.931645393371582
3016,72.86,213573,972,0.05,471.85990922999997,219,53368,0.0001,9.046637535095215
3017,72.37,213609,972,0.05,462.10196942999994,219,53377,0.0001,7.41416072845459
3018,72.37,213694,972,0.05,454.98621839,219,53398,0.0001,54.537086486816406
3019,72.37,213779,973,0.05,453.92483501999993,219,53419,0.0001,36.297210693359375
3020,71.86,213813,973,0.05,445.0217906799999,219,53428,0.0001,6.573448657989502
3021,72.38,213898,973,0.05,445.5033482699999,219,53449,0.0001,99.91327667236328
3022,72.38,213983,974,0.05,445.4622326799999,219,53470,0.0001,59.25144577026367
3023,72.38,214068,974,0.05,445.59040994999987,219,53491,0.0001,6.384811878204346
3024,72.38,214142,975,0.05,445.4510398599999,219,53510,0.0001,5.110488414764404
3025,71.86,214175,975,0.05,435.80225204999994,219,53518,0.0001,7.490340232849121
3026,71.86,214260,975,0.05,435.7290944199999,219,53539,0.0001,8.477653503417969
3027,71.3,214289,975,0.05,426.4742381199999,219,53547,0.0001,6.2414655685424805
3028,70.76,214320,976,0.05,417.3198469799999,219,53554,0.0001,9.760663986206055
3029,71.3,214405,976,0.05,417.49401439999986,219,53576,0.0001,2.555276393890381
3030,71.3,214490,977,0.05,417.4039702299999,219,53597,0.0001,2.12149715423584
3031,70.74,214519,977,0.05,408.36210137999996,219,53604,0.0001,7.829489231109619
3032,70.21,214551,977,0.05,403.48549875,219,53612,0.0001,6.6689958572387695
3033,70.21,214636,977,0.05,403.7962848899999,219,53633,0.0001,14.366378784179688
3034,70.21,214721,978,0.05,403.68634786,219,53655,0.0001,50.02244567871094
3035,70.03,214788,978,0.05,393.06676182,219,53671,0.0001,6.530754566192627
3036,70.03,214873,978,0.05,394.28383545,219,53693,0.0001,11.6195068359375
3037,70.04,214905,979,0.05,394.2326728600001,219,53701,0.0001,55.68103790283203
3038,70.04,214990,979,0.05,406.29350174000007,219,53722,0.0001,6.624989986419678
3039,70.04,215075,979,0.05,406.79669331,219,53743,0.0001,5.695762634277344
3040,70.04,215160,980,0.05,406.65722764000003,219,53764,0.0001,54.265342712402344
3041,70.04,215245,980,0.05,406.6902560900001,219,53786,0.0001,7.109898567199707
3042,70.04,215330,980,0.05,395.4227751400001,219,53807,0.0001,12.274008750915527
3043,70.6,215415,981,0.05,404.69012564,219,53828,0.0001,5.26938533782959
3044,70.6,215500,981,0.05,392.94414542,219,53849,0.0001,50.51067352294922
3045,70.6,215585,981,0.05,393.27437967000003,219,53871,0.0001,6.324751377105713
3046,70.6,215670,982,0.05,393.27042746000006,219,53892,0.0001,3.1471798419952393
3047,71.15,215755,982,0.05,402.3042568000001,219,53913,0.0001,40.75929260253906
3048,71.72,215840,983,0.05,400.0793389000001,219,53934,0.0001,12.517263412475586
3049,72.29,215925,983,0.05,409.19050584,219,53956,0.0001,7.734562873840332
3050,72.29,216010,983,0.05,418.52719686999995,219,53977,0.0001,7.353488445281982
3051,72.29,216095,984,0.05,411.55614299000007,219,53998,0.0001,13.144641876220703
3052,72.83,216180,984,0.05,420.55276016000005,219,54019,0.0001,56.28998947143555
3053,72.83,216265,984,0.05,432.01383903000004,219,54041,0.0001,57.21084213256836
3054,72.87,216350,985,0.05,443.37138613999997,219,54062,0.0001,12.873745918273926
3055,72.64,216412,985,0.05,443.1209450299999,219,54077,0.0001,3.784853935241699
3056,72.64,216497,986,0.05,443.03979669999995,219,54099,0.0001,44.8629150390625
3057,72.34,216552,986,0.05,432.3143372699999,219,54112,0.0001,7.784098148345947
3058,71.78,216581,986,0.05,423.1513159199999,219,54120,0.0001,5.882198333740234
3059,71.78,216666,987,0.05,423.2923735799999,219,54141,0.0001,6.553675651550293
3060,71.78,216751,987,0.05,411.8774155499999,219,54162,0.0001,9.036866188049316
3061,71.19,216777,987,0.05,402.76327871999996,219,54169,0.0001,4.891884803771973
3062,70.76,216819,987,0.05,393.22608974999986,219,54179,0.0001,4.358883857727051
3063,70.78,216904,988,0.05,404.91982227,219,54200,0.0001,10.897745132446289
3064,71.33,216989,988,0.05,414.48378807,219,54222,0.0001,52.28453063964844
3065,71.33,217074,989,0.05,414.53190875,219,54243,0.0001,10.302939414978027
3066,71.33,217159,989,0.05,414.94479241999994,219,54264,0.0001,8.259098052978516
3067,71.33,217244,989,0.05,414.88643877999993,219,54285,0.0001,2.8677854537963867
3068,71.41,217329,990,0.05,426.21026216999996,219,54307,0.0001,5.452982425689697
3069,70.88,217361,990,0.05,428.17298069,219,54315,0.0001,11.142133712768555
3070,70.35,217393,990,0.05,419.25329957,219,54323,0.0001,84.88583374023438
3071,70.89,217478,991,0.05,428.42991399,219,54344,0.0001,10.023157119750977
3072,70.93,217512,991,0.05,428.20696791999995,219,54352,0.0001,9.133831024169922
3073,70.38,217542,991,0.05,426.16239634,219,54360,0.0001,55.1815071105957
3074,70.38,217627,992,0.05,426.63294999,219,54381,0.0001,5.958493232727051
3075,70.38,217712,992,0.05,426.65436095999996,219,54402,0.0001,2.204380989074707
3076,70.38,217797,992,0.05,433.35078202999995,219,54424,0.0001,12.304201126098633
3077,69.88,217832,993,0.05,424.10126933999993,219,54432,0.0001,51.2410888671875
3078,70.3,217909,993,0.05,422.3210570399999,219,54452,0.0001,11.65683364868164
3079,70.3,217994,993,0.05,411.06441545,219,54473,0.0001,53.989105224609375
3080,70.32,218032,994,0.05,411.23253535000003,219,54482,0.0001,11.777496337890625
3081,70.13,218098,994,0.05,400.6850578,219,54499,0.0001,106.04226684570312
3082,70.13,218183,994,0.05,401.00949834,219,54520,0.0001,6.39772891998291
3083,70.13,218268,995,0.05,401.43005532,219,54541,0.0001,9.014759063720703
3084,70.13,218353,995,0.05,401.89889880999993,219,54563,0.0001,8.938384056091309
3085,69.57,218382,995,0.05,392.99731064,219,54570,0.0001,9.528718948364258
3086,69.56,218410,996,0.05,393.3154597199999,219,54577,0.0001,16.12152099609375
3087,70.13,218495,996,0.05,402.5542110299999,219,54598,0.0001,7.810201168060303
3088,70.13,218580,996,0.05,402.8703922699999,219,54619,0.0001,4.041163444519043
3089,70.13,218665,997,0.05,402.95562440000003,219,54641,0.0001,12.921446800231934
3090,70.69,218750,997,0.05,412.67725349000006,219,54662,0.0001,7.912670612335205
3091,71.19,218835,997,0.05,421.55624342000004,219,54683,0.0001,3.011610984802246
3092,71.19,218920,998,0.05,421.44254053000003,219,54704,0.0001,54.25303649902344
3093,71.19,219005,998,0.05,421.8025456800001,219,54726,0.0001,6.147674083709717
3094,71.19,219090,999,0.05,422.3565004000001,219,54747,0.0001,7.904903888702393
3095,71.72,219175,999,0.05,431.21071925,219,54768,0.0001,50.67405700683594
3096,72.19,219260,999,0.05,440.71262488,219,54789,0.0001,12.07409954071045
3097,71.94,219320,1000,0.05,430.88549076000004,219,54804,0.0001,60.09852600097656
3098,71.94,219405,1000,0.05,431.02378218999996,219,54826,0.0001,5.232290267944336
3099,71.94,219490,1000,0.05,431.34808856999996,219,54847,0.0001,13.289605140686035
3100,71.94,219575,1001,0.05,431.5759665399999,219,54868,0.0001,7.69621467590332
3101,71.94,219660,1001,0.05,420.36681569999996,219,54889,0.0001,61.744998931884766
3102,71.94,219745,1002,0.05,420.42293372,219,54911,0.0001,47.177024841308594
3103,71.94,219830,1002,0.05,420.38526032000004,219,54932,0.0001,3.9213473796844482
3104,71.94,219915,1002,0.05,419.7936463299999,219,54953,0.0001,4.0784912109375
3105,71.94,220000,1003,0.05,419.96487528,219,54974,0.0001,15.546720504760742
3106,72.49,220085,1003,0.05,429.07219770000006,219,54996,0.0001,10.715271949768066
3107,72.49,220170,1004,0.05,428.99922752,219,55017,0.0001,61.075279235839844
3108,72.49,220255,1004,0.05,429.26526149,219,55038,0.0001,7.582877159118652
3109,72.49,220340,1004,0.05,429.06819533999993,219,55059,0.0001,8.193827629089355
3110,72.63,220382,1005,0.05,428.48182432999994,219,55070,0.0001,10.529052734375
3111,73.19,220467,1005,0.05,434.83555395999997,219,55091,0.0001,7.646718978881836
3112,73.19,220552,1005,0.05,434.56272475000003,219,55112,0.0001,106.80376434326172
3113,73.19,220637,1006,0.05,434.33895644999996,219,55134,0.0001,54.23021697998047
3114,72.64,220667,1006,0.05,425.16320976000003,219,55141,0.0001,61.594947814941406
3115,72.08,220696,1006,0.05,427.43375863,219,55148,0.0001,5.191160678863525
3116,72.08,220781,1007,0.05,430.58184916999994,219,55170,0.0001,4.924117565155029
3117,72.57,220866,1007,0.05,439.75713349,219,55191,0.0001,10.659109115600586
3118,72.57,220951,1007,0.05,437.31503088,219,55212,0.0001,5.7143707275390625
3119,72.57,221036,1008,0.05,437.32629477,219,55233,0.0001,58.382057189941406
3120,73.08,221121,1008,0.05,446.71024211,219,55255,0.0001,59.323387145996094
3121,72.96,221194,1009,0.05,444.37649065000005,219,55273,0.0001,66.7994384765625
3122,72.96,221279,1009,0.05,432.9181345500001,219,55294,0.0001,61.87532043457031
3123,72.96,221364,1009,0.05,433.07941682000006,219,55315,0.0001,9.553252220153809
3124,72.56,221398,1009,0.05,434.60819214,219,55324,0.0001,12.931785583496094
3125,73.08,221483,1010,0.05,443.25666602999996,219,55345,0.0001,12.499677658081055
3126,73.08,221568,1010,0.05,443.80013863,219,55366,0.0001,9.67689323425293
3127,73.64,221653,1011,0.05,452.78022868,219,55388,0.0001,7.248147010803223
3128,74.18,221738,1011,0.05,461.86060808,219,55409,0.0001,6.44703483581543
3129,74.18,221823,1011,0.05,470.67395216999995,219,55430,0.0001,4.6326751708984375
3130,74.18,221908,1012,0.05,471.28286951999996,219,55451,0.0001,5.083558082580566
3131,74.74,221993,1012,0.05,480.0407202100001,219,55473,0.0001,14.13857364654541
3132,75.27,222078,1013,0.05,489.1636365,219,55494,0.0001,41.588138580322266
