time/total_timesteps,rollout/exploration_rate,time/time_elapsed,rollout/ep_rew_mean,time/episodes,time/fps,rollout/ep_len_mean,train/n_updates,train/learning_rate,train/loss
560448,0.05,5006,200.53907750999994,6672,111,84.0,140086,0.0001,6.4997968673706055
560532,0.05,5007,200.19449365999998,6673,111,84.0,140107,0.0001,0.8082389235496521
560616,0.05,5008,201.29541872,6674,111,84.0,140128,0.0001,9.388296127319336
560700,0.05,5008,200.73655141999996,6675,111,84.0,140149,0.0001,1.0406080484390259
560784,0.05,5009,201.22246735000002,6676,111,84.0,140170,0.0001,1.0525808334350586
560868,0.05,5010,202.47209655000003,6677,111,84.0,140191,0.0001,6.275887489318848
560952,0.05,5011,202.41180286,6678,111,84.0,140212,0.0001,0.5444186925888062
561036,0.05,5012,202.57987236000005,6679,111,84.0,140233,0.0001,0.5732434988021851
561120,0.05,5012,203.01828419,6680,111,84.0,140254,0.0001,0.6238985061645508
561204,0.05,5013,204.08587655999997,6681,111,84.0,140275,0.0001,0.8098644614219666
561288,0.05,5014,204.51100604999996,6682,111,84.0,140296,0.0001,0.6414939165115356
561372,0.05,5015,204.61601097999994,6683,111,84.0,140317,0.0001,7.6331095695495605
561456,0.05,5016,204.95594955999994,6684,111,84.0,140338,0.0001,0.5384905338287354
561540,0.05,5016,205.47146808999997,6685,111,84.0,140359,0.0001,0.7058920860290527
561624,0.05,5017,205.86074765000004,6686,111,84.0,140380,0.0001,0.5666391253471375
561708,0.05,5018,206.29632375,6687,111,84.0,140401,0.0001,0.5450886487960815
561792,0.05,5019,206.09248214000002,6688,111,84.0,140422,0.0001,0.584541916847229
561876,0.05,5019,205.57247772000002,6689,111,84.0,140443,0.0001,1.2244446277618408
561960,0.05,5020,204.76396746000003,6690,111,84.0,140464,0.0001,0.9895378947257996
562044,0.05,5021,205.06568098000002,6691,111,84.0,140485,0.0001,0.6687480211257935
562128,0.05,5022,205.38259910000005,6692,111,84.0,140506,0.0001,0.6343784332275391
562212,0.05,5023,205.72328879000005,6693,111,84.0,140527,0.0001,0.6984719634056091
562296,0.05,5023,206.21842295000002,6694,111,84.0,140548,0.0001,0.41020992398262024
562380,0.05,5024,205.25146521000005,6695,111,84.0,140569,0.0001,0.7204544544219971
562464,0.05,5025,204.57934281000004,6696,111,84.0,140590,0.0001,0.5120651721954346
562548,0.05,5026,204.52507404000005,6697,111,84.0,140611,0.0001,6.634336948394775
562632,0.05,5027,203.93473358000003,6698,111,84.0,140632,0.0001,0.6927597522735596
562716,0.05,5028,203.11928460000001,6699,111,84.0,140653,0.0001,1.7429049015045166
562800,0.05,5028,203.12739384,6700,111,84.0,140674,0.0001,0.7817609310150146
562884,0.05,5029,204.33299949999997,6701,111,84.0,140695,0.0001,0.6879627108573914
562968,0.05,5030,205.14013020999994,6702,111,84.0,140716,0.0001,9.010157585144043
563052,0.05,5031,205.0456658,6703,111,84.0,140737,0.0001,9.493064880371094
563136,0.05,5032,205.37387113,6704,111,84.0,140758,0.0001,6.793318271636963
563220,0.05,5033,205.64761085,6705,111,84.0,140779,0.0001,0.9607536196708679
563304,0.05,5033,205.92169510000002,6706,111,84.0,140800,0.0001,0.8016852140426636
563388,0.05,5034,206.68999139,6707,111,84.0,140821,0.0001,8.327800750732422
563472,0.05,5035,207.79828153000003,6708,111,84.0,140842,0.0001,8.001096725463867
563556,0.05,5036,209.17932413000003,6709,111,84.0,140863,0.0001,0.6162530183792114
563640,0.05,5036,210.42211907000004,6710,111,84.0,140884,0.0001,0.8713003993034363
563724,0.05,5037,210.25512659,6711,111,84.0,140905,0.0001,0.9481086134910583
563808,0.05,5038,210.66417429,6712,111,84.0,140926,0.0001,14.469188690185547
563892,0.05,5039,210.89358119000005,6713,111,84.0,140947,0.0001,0.593889057636261
563976,0.05,5039,210.31248347000002,6714,111,84.0,140968,0.0001,8.065622329711914
564060,0.05,5040,210.46341995999998,6715,111,84.0,140989,0.0001,8.107184410095215
564144,0.05,5041,210.96205887,6716,111,84.0,141010,0.0001,6.1025896072387695
564228,0.05,5042,211.79308694999997,6717,111,84.0,141031,0.0001,0.8352584838867188
564312,0.05,5043,213.42022393999997,6718,111,84.0,141052,0.0001,1.8729248046875
564396,0.05,5043,214.04291687,6719,111,84.0,141073,0.0001,0.8058570623397827
564480,0.05,5044,214.81702610999997,6720,111,84.0,141094,0.0001,15.995325088500977
564564,0.05,5045,215.25079961,6721,111,84.0,141115,0.0001,0.8331172466278076
564648,0.05,5046,215.53112993,6722,111,84.0,141136,0.0001,0.4780403971672058
564732,0.05,5047,215.88541765999997,6723,111,84.0,141157,0.0001,0.5348953604698181
564816,0.05,5047,216.11593190999997,6724,111,84.0,141178,0.0001,7.66518497467041
564900,0.05,5048,216.27643708999997,6725,111,84.0,141199,0.0001,9.105676651000977
564984,0.05,5049,216.47101364999997,6726,111,84.0,141220,0.0001,0.7222895622253418
565068,0.05,5050,216.05641902,6727,111,84.0,141241,0.0001,0.8704468607902527
565152,0.05,5050,215.88942583999997,6728,111,84.0,141262,0.0001,1.1238561868667603
565236,0.05,5051,215.72674612999995,6729,111,84.0,141283,0.0001,6.525200366973877
565320,0.05,5052,215.74754732999997,6730,111,84.0,141304,0.0001,0.37067359685897827
565404,0.05,5053,216.34784251999997,6731,111,84.0,141325,0.0001,0.7998007535934448
565488,0.05,5053,215.13749244000002,6732,111,84.0,141346,0.0001,0.6216561794281006
565572,0.05,5054,215.51190978,6733,111,84.0,141367,0.0001,1.6031882762908936
565656,0.05,5055,215.72442750999994,6734,111,84.0,141388,0.0001,0.667751669883728
565740,0.05,5056,216.53126274999994,6735,111,84.0,141409,0.0001,7.208888530731201
565824,0.05,5057,217.41134262,6736,111,84.0,141430,0.0001,7.207891941070557
565908,0.05,5058,218.52700173999997,6737,111,84.0,141451,0.0001,1.635645866394043
565992,0.05,5058,218.55752241,6738,111,84.0,141472,0.0001,0.3941836953163147
566076,0.05,5059,219.36310265999998,6739,111,84.0,141493,0.0001,0.42590102553367615
566160,0.05,5060,219.83567180999998,6740,111,84.0,141514,0.0001,1.0824109315872192
566244,0.05,5061,220.50772267,6741,111,84.0,141535,0.0001,7.542527198791504
566328,0.05,5062,221.20448438,6742,111,84.0,141556,0.0001,0.6225576400756836
566412,0.05,5062,220.76072046999997,6743,111,84.0,141577,0.0001,0.5818796157836914
566496,0.05,5063,221.18792231,6744,111,84.0,141598,0.0001,6.9829020500183105
566580,0.05,5064,221.61115843,6745,111,84.0,141619,0.0001,0.4548725187778473
566664,0.05,5065,221.21154954000002,6746,111,84.0,141640,0.0001,5.2692461013793945
566748,0.05,5066,220.29749477000001,6747,111,84.0,141661,0.0001,1.0558549165725708
566832,0.05,5067,220.45611366999998,6748,111,84.0,141682,0.0001,12.883855819702148
566916,0.05,5068,219.99546834,6749,111,84.0,141703,0.0001,1.4229204654693604
567000,0.05,5068,220.26268093,6750,111,84.0,141724,0.0001,0.633561372756958
567084,0.05,5069,220.09814647999997,6751,111,84.0,141745,0.0001,1.0175180435180664
567168,0.05,5070,219.91769649999995,6752,111,84.0,141766,0.0001,0.7408018112182617
567252,0.05,5071,220.18442352999998,6753,111,84.0,141787,0.0001,1.2924847602844238
567336,0.05,5071,220.91721512,6754,111,84.0,141808,0.0001,0.3594941794872284
567420,0.05,5072,221.02398622,6755,111,84.0,141829,0.0001,0.508569061756134
567504,0.05,5073,219.41278096,6756,111,84.0,141850,0.0001,0.6520305275917053
567588,0.05,5074,219.13903495,6757,111,84.0,141871,0.0001,0.4912543296813965
567672,0.05,5075,218.98420796,6758,111,84.0,141892,0.0001,5.931028842926025
567756,0.05,5075,220.05916679999999,6759,111,84.0,141913,0.0001,8.909533500671387
567840,0.05,5076,219.94417844,6760,111,84.0,141934,0.0001,6.146238803863525
567924,0.05,5077,219.26430194999998,6761,111,84.0,141955,0.0001,0.6476377248764038
568008,0.05,5078,218.84024125,6762,111,84.0,141976,0.0001,7.280022621154785
568092,0.05,5078,218.97170543000001,6763,111,84.0,141997,0.0001,0.5539869070053101
568176,0.05,5079,219.01089460000003,6764,111,84.0,142018,0.0001,0.8593106269836426
568260,0.05,5080,218.44505424000002,6765,111,84.0,142039,0.0001,0.80332350730896
568344,0.05,5081,219.05977787000003,6766,111,84.0,142060,0.0001,0.3540382981300354
568428,0.05,5082,219.00094225,6767,111,84.0,142081,0.0001,0.8888834714889526
568512,0.05,5083,219.30871841000004,6768,111,84.0,142102,0.0001,4.149913787841797
568596,0.05,5084,219.5817768,6769,111,84.0,142123,0.0001,15.622112274169922
568680,0.05,5084,218.84090813000003,6770,111,84.0,142144,0.0001,1.0214872360229492
568764,0.05,5085,219.27895705,6771,111,84.0,142165,0.0001,25.33455467224121
568848,0.05,5086,219.80348999,6772,111,84.0,142186,0.0001,1.0673056840896606
568932,0.05,5087,219.82117215999997,6773,111,84.0,142207,0.0001,8.21687126159668
569016,0.05,5087,219.87135223,6774,111,84.0,142228,0.0001,0.8379516005516052
569100,0.05,5088,219.42210387,6775,111,84.0,142249,0.0001,0.2877829372882843
569184,0.05,5089,219.33717598000004,6776,111,84.0,142270,0.0001,0.49730175733566284
569268,0.05,5090,219.13977086000003,6777,111,84.0,142291,0.0001,0.5702853202819824
569352,0.05,5091,219.50764677000004,6778,111,84.0,142312,0.0001,0.8659451007843018
569436,0.05,5091,218.49123234,6779,111,84.0,142333,0.0001,0.8708655834197998
569520,0.05,5092,218.72782524,6780,111,84.0,142354,0.0001,6.9433274269104
569604,0.05,5093,217.38513350000002,6781,111,84.0,142375,0.0001,0.8986417055130005
569688,0.05,5094,217.00937209,6782,111,84.0,142396,0.0001,0.7051706314086914
569772,0.05,5094,216.31240913999997,6783,111,84.0,142417,0.0001,0.5772420763969421
569856,0.05,5095,216.76240966,6784,111,84.0,142438,0.0001,1.3522956371307373
569940,0.05,5096,216.90348812000005,6785,111,84.0,142459,0.0001,0.5269888043403625
570024,0.05,5097,216.66878998000004,6786,111,84.0,142480,0.0001,16.1553955078125
570108,0.05,5098,216.71377667000007,6787,111,84.0,142501,0.0001,0.8780512809753418
570192,0.05,5098,216.97165937000005,6788,111,84.0,142522,0.0001,1.0106782913208008
570276,0.05,5099,217.68520158000004,6789,111,84.0,142543,0.0001,7.634875297546387
570360,0.05,5100,218.45610503000003,6790,111,84.0,142564,0.0001,0.8523623943328857
570444,0.05,5101,218.70015297,6791,111,84.0,142585,0.0001,0.8194506168365479
570528,0.05,5102,218.18509589,6792,111,84.0,142606,0.0001,7.2358269691467285
570612,0.05,5102,218.02837999000002,6793,111,84.0,142627,0.0001,0.8548767566680908
570696,0.05,5103,217.86862018000002,6794,111,84.0,142648,0.0001,8.457976341247559
570780,0.05,5104,217.65395643,6795,111,84.0,142669,0.0001,8.874079704284668
570864,0.05,5105,216.46366449,6796,111,84.0,142690,0.0001,1.1744651794433594
570948,0.05,5105,216.21010354999996,6797,111,84.0,142711,0.0001,0.5560858845710754
571032,0.05,5106,216.80226176,6798,111,84.0,142732,0.0001,0.613372802734375
571116,0.05,5107,218.06845692999997,6799,111,84.0,142753,0.0001,0.7467080354690552
571200,0.05,5108,218.87272998,6800,111,84.0,142774,0.0001,1.7798317670822144
571284,0.05,5109,219.82354801000002,6801,111,84.0,142795,0.0001,0.904668927192688
571368,0.05,5109,218.98005673,6802,111,84.0,142816,0.0001,0.6492093801498413
571452,0.05,5110,220.15326793999998,6803,111,84.0,142837,0.0001,0.9925126433372498
571536,0.05,5111,220.92697302,6804,111,84.0,142858,0.0001,1.1004403829574585
571620,0.05,5112,221.89855660999999,6805,111,84.0,142879,0.0001,1.0375981330871582
571704,0.05,5113,221.84771404,6806,111,84.0,142900,0.0001,7.557981491088867
571788,0.05,5113,222.24316343,6807,111,84.0,142921,0.0001,0.6437569260597229
571872,0.05,5114,222.34086921000002,6808,111,84.0,142942,0.0001,14.61523151397705
571956,0.05,5115,222.04456269000002,6809,111,84.0,142963,0.0001,0.5533420443534851
572040,0.05,5116,222.12085782000003,6810,111,84.0,142984,0.0001,0.4429806172847748
572124,0.05,5116,223.39843622000004,6811,111,84.0,143005,0.0001,0.6702804565429688
572208,0.05,5117,223.76072831000002,6812,111,84.0,143026,0.0001,8.121822357177734
572292,0.05,5118,224.5740876,6813,111,84.0,143047,0.0001,0.7915936708450317
572376,0.05,5119,225.35655118,6814,111,84.0,143068,0.0001,8.634318351745605
572460,0.05,5120,225.69945418999998,6815,111,84.0,143089,0.0001,0.7017552852630615
572544,0.05,5120,225.79093065,6816,111,84.0,143110,0.0001,1.0933010578155518
572628,0.05,5121,226.08845141999998,6817,111,84.0,143131,0.0001,0.45966237783432007
572712,0.05,5122,226.83805181,6818,111,84.0,143152,0.0001,0.6680017709732056
572796,0.05,5123,226.62091503999997,6819,111,84.0,143173,0.0001,0.6423944234848022
572880,0.05,5123,226.15381915999998,6820,111,84.0,143194,0.0001,0.386780709028244
572964,0.05,5124,226.04524440999998,6821,111,84.0,143215,0.0001,0.5340492725372314
573048,0.05,5125,226.23614263999997,6822,111,84.0,143236,0.0001,12.74711799621582
573132,0.05,5126,226.40807584999996,6823,111,84.0,143257,0.0001,0.6102511882781982
573216,0.05,5126,226.92417720999998,6824,111,84.0,143278,0.0001,0.9333127737045288
573300,0.05,5127,227.76598111000004,6825,111,84.0,143299,0.0001,1.0019772052764893
573384,0.05,5128,228.25818042,6826,111,84.0,143320,0.0001,16.89571189880371
573468,0.05,5129,229.42159725,6827,111,84.0,143341,0.0001,1.187050461769104
573552,0.05,5130,230.07083241,6828,111,84.0,143362,0.0001,0.5556672811508179
573636,0.05,5130,230.13173564000002,6829,111,84.0,143383,0.0001,0.9238265156745911
573720,0.05,5131,230.450671,6830,111,84.0,143404,0.0001,1.505882978439331
573804,0.05,5132,230.07236368000002,6831,111,84.0,143425,0.0001,6.173418045043945
573888,0.05,5133,230.49074386,6832,111,84.0,143446,0.0001,1.7515829801559448
573972,0.05,5134,230.60866034000003,6833,111,84.0,143467,0.0001,16.70556640625
574056,0.05,5134,230.42293057999998,6834,111,84.0,143488,0.0001,1.367192268371582
574140,0.05,5135,229.69272973000002,6835,111,84.0,143509,0.0001,8.07084846496582
574224,0.05,5136,229.81602559000004,6836,111,84.0,143530,0.0001,1.0280630588531494
574308,0.05,5137,229.58303196,6837,111,84.0,143551,0.0001,1.139057993888855
574392,0.05,5137,229.68780393000006,6838,111,84.0,143572,0.0001,0.7055257558822632
574476,0.05,5138,229.56314150000003,6839,111,84.0,143593,0.0001,1.1625871658325195
574560,0.05,5139,229.50727692,6840,111,84.0,143614,0.0001,1.0317097902297974
574644,0.05,5140,229.83186762000003,6841,111,84.0,143635,0.0001,9.24988842010498
574728,0.05,5141,229.68070332,6842,111,84.0,143656,0.0001,6.8624701499938965
574812,0.05,5141,230.28535632999998,6843,111,84.0,143677,0.0001,0.7659677267074585
574896,0.05,5142,230.83296843999997,6844,111,84.0,143698,0.0001,0.35515210032463074
574980,0.05,5143,229.99048751999996,6845,111,84.0,143719,0.0001,0.41829320788383484
575064,0.05,5144,230.5970236,6846,111,84.0,143740,0.0001,1.381300926208496
575148,0.05,5144,231.646595,6847,111,84.0,143761,0.0001,0.5704610347747803
575232,0.05,5145,232.16004333999993,6848,111,84.0,143782,0.0001,0.7327027320861816
575316,0.05,5146,232.82171672999996,6849,111,84.0,143803,0.0001,0.5194820761680603
575400,0.05,5147,233.49974908999994,6850,111,84.0,143824,0.0001,4.08074951171875
575484,0.05,5148,232.88008903999992,6851,111,84.0,143845,0.0001,1.081274390220642
575568,0.05,5148,232.70708871999994,6852,111,84.0,143866,0.0001,0.5963864326477051
575652,0.05,5149,232.27577531999995,6853,111,84.0,143887,0.0001,0.6769487261772156
575736,0.05,5150,231.42191022999998,6854,111,84.0,143908,0.0001,0.7198699712753296
575820,0.05,5151,231.34069114000002,6855,111,84.0,143929,0.0001,8.912628173828125
575904,0.05,5152,233.22714559000005,6856,111,84.0,143950,0.0001,7.0995402336120605
575988,0.05,5152,234.36125349999998,6857,111,84.0,143971,0.0001,1.5176594257354736
576072,0.05,5153,233.77394630999999,6858,111,84.0,143992,0.0001,0.6347198486328125
576156,0.05,5154,234.28301284000005,6859,111,84.0,144013,0.0001,10.645469665527344
576240,0.05,5155,234.58377060000004,6860,111,84.0,144034,0.0001,2.200695514678955
576324,0.05,5155,235.55078169000004,6861,111,84.0,144055,0.0001,1.0114456415176392
576408,0.05,5156,236.20399192000005,6862,111,84.0,144076,0.0001,1.0894192457199097
576492,0.05,5157,236.42606366000004,6863,111,84.0,144097,0.0001,6.652604579925537
576576,0.05,5158,236.50022553000005,6864,111,84.0,144118,0.0001,0.932730495929718
576660,0.05,5158,236.20296188000003,6865,111,84.0,144139,0.0001,1.5387436151504517
576744,0.05,5159,236.11482710000004,6866,111,84.0,144160,0.0001,0.6675902009010315
576828,0.05,5160,236.31346639,6867,111,84.0,144181,0.0001,0.73747718334198
576912,0.05,5161,236.29250828000005,6868,111,84.0,144202,0.0001,0.6718939542770386
576996,0.05,5162,235.56535358000005,6869,111,84.0,144223,0.0001,1.0273725986480713
577080,0.05,5162,235.69887629000004,6870,111,84.0,144244,0.0001,0.4852694272994995
577164,0.05,5163,235.56419699000003,6871,111,84.0,144265,0.0001,6.694333076477051
577248,0.05,5164,235.77288359000005,6872,111,84.0,144286,0.0001,0.723139226436615
577332,0.05,5165,235.60885149,6873,111,84.0,144307,0.0001,0.8501190543174744
577416,0.05,5166,236.04464198000002,6874,111,84.0,144328,0.0001,7.018964767456055
577500,0.05,5166,236.33190891,6875,111,84.0,144349,0.0001,0.8940138816833496
577584,0.05,5167,236.49104928,6876,111,84.0,144370,0.0001,0.5790647268295288
577668,0.05,5168,236.85170116,6877,111,84.0,144391,0.0001,10.464637756347656
577752,0.05,5169,237.3195689,6878,111,84.0,144412,0.0001,1.1281206607818604
577836,0.05,5169,237.67730807,6879,111,84.0,144433,0.0001,0.7490947246551514
577920,0.05,5170,237.64046474000006,6880,111,84.0,144454,0.0001,0.7634920477867126
578004,0.05,5171,239.27473485000002,6881,111,84.0,144475,0.0001,0.6407722234725952
578088,0.05,5172,238.64099545000005,6882,111,84.0,144496,0.0001,8.700106620788574
578172,0.05,5172,239.18679286000005,6883,111,84.0,144517,0.0001,0.8193302154541016
578256,0.05,5173,238.51477451000005,6884,111,84.0,144538,0.0001,5.582954406738281
578340,0.05,5174,237.74056764000005,6885,111,84.0,144559,0.0001,0.8575987815856934
578424,0.05,5175,237.20374024000003,6886,111,84.0,144580,0.0001,0.9320814609527588
578508,0.05,5176,237.19277126000006,6887,111,84.0,144601,0.0001,0.5012578368186951
578592,0.05,5176,236.69717856000003,6888,111,84.0,144622,0.0001,6.881845474243164
578676,0.05,5177,235.61873373000006,6889,111,84.0,144643,0.0001,30.475244522094727
578760,0.05,5178,235.75687428000003,6890,111,84.0,144664,0.0001,7.442582130432129
578844,0.05,5179,236.16431943,6891,111,84.0,144685,0.0001,0.5448269248008728
578928,0.05,5179,236.21077079999998,6892,111,84.0,144706,0.0001,0.6464955806732178
579012,0.05,5180,234.44374944999998,6893,111,84.0,144727,0.0001,11.730045318603516
579096,0.05,5181,234.45836236999995,6894,111,84.0,144748,0.0001,0.4533480107784271
579180,0.05,5182,235.73096678999994,6895,111,84.0,144769,0.0001,0.9227414131164551
579264,0.05,5183,237.44763504999995,6896,111,84.0,144790,0.0001,0.9702099561691284
579348,0.05,5184,238.97111382999995,6897,111,84.0,144811,0.0001,0.6884055137634277
579432,0.05,5184,239.55845968999998,6898,111,84.0,144832,0.0001,13.612947463989258
579516,0.05,5185,238.99672625999992,6899,111,84.0,144853,0.0001,1.2143970727920532
579600,0.05,5186,239.06793474999998,6900,111,84.0,144874,0.0001,0.6902271509170532
579684,0.05,5187,238.51485948999994,6901,111,84.0,144895,0.0001,0.5332022905349731
579768,0.05,5188,238.54427678,6902,111,84.0,144916,0.0001,0.892676591873169
579852,0.05,5189,237.09204140999998,6903,111,84.0,144937,0.0001,6.470480918884277
579936,0.05,5190,236.54306318,6904,111,84.0,144958,0.0001,0.7264989614486694
580020,0.05,5191,236.17499284,6905,111,84.0,144979,0.0001,1.3785760402679443
580104,0.05,5192,236.06220442999998,6906,111,84.0,145000,0.0001,0.9896974563598633
580188,0.05,5192,235.39903615999995,6907,111,84.0,145021,0.0001,0.4762870669364929
